%Date etc_1_am etc_1_pm slope_1_am slope_1_pm  etc_2_am etc_2_pm slope_2_am slope_2_pm detc_1_am detc_1_pm dslope_1_am dslope_1_pm  detc_2_am detc_2_pm dslope_2_am dslope_2_p
737257.000000 1606.1 1621.9 1009.33 1009.36 1604.3 1620.5 1009.95 1009.96    -6.4   13.0 1010.72 1008.69  -11.3    7.8 1010.62 1008.83 
737258.000000 1618.1 1628.1  997.48  996.11 1618.1 1627.9  997.31  996.09     9.3   18.4  997.02  995.90    1.9   11.4  998.01  996.54 
737259.000000 1631.8    NaN  969.47     NaN 1630.2    NaN  970.15     NaN    18.9    NaN  970.70     NaN   13.0    NaN  970.99     NaN 
737263.000000 1624.1    NaN  986.65     NaN 1622.4    NaN  987.56     NaN    12.0    NaN  987.89     NaN    5.7    NaN  988.52     NaN 
737268.000000 1610.4 1617.7  973.94  975.83 1609.0 1616.6  974.27  976.37     0.7    7.0  973.61  976.15   -6.5    1.3  974.48  976.25 
737273.000000 1622.8 1619.7  983.27  995.65 1621.2 1618.1  984.04  996.27    13.9   10.2  982.84  995.31    7.7    3.4  983.44  996.10 
737274.000000 1621.9 1620.3  993.26  999.25 1620.0 1619.0  993.88  999.38     9.1   11.0  994.39  998.91    3.1    4.3  994.70  999.57 
737275.000000 1612.0 1616.4  993.16  999.23 1611.2 1615.0  993.45  999.82     0.2   10.7  993.97  997.28   -5.5    4.6  994.32  997.61 
737277.000000    NaN 1622.3     NaN 1008.88    NaN 1619.6     NaN 1010.20     NaN    8.7     NaN 1010.61    NaN    1.9     NaN 1011.55 
737281.000000 1613.0 1608.4  992.98  999.43 1612.5 1606.3  993.17 1000.26     7.8   -3.4  990.56 1000.51    0.7   -9.7  991.45 1001.01 
737282.000000    NaN 1624.0     NaN  989.10    NaN 1622.3     NaN  989.67     NaN    9.6     NaN  991.02    NaN    4.0     NaN  991.11 
737283.000000 1625.1 1613.1  990.15 1012.76 1623.1 1611.5  990.91 1013.62    15.7    4.4  989.89 1012.32    9.1   -2.3  990.59 1013.08 
737287.000000 1631.0 1620.1  965.86  980.96 1629.0 1619.0  966.92  981.50    16.9   10.0  968.07  980.93   10.0    4.5  968.84  981.19 
737288.000000 1607.1 1613.5 1000.51  999.58 1606.3 1612.6 1000.88  999.91    -4.1    3.6 1001.02  999.59   -9.6   -2.0 1001.32  999.85 
737289.000000 1622.9    NaN  991.47     NaN 1622.2    NaN  991.85     NaN    12.8    NaN  991.58     NaN    6.9    NaN  992.17     NaN 
737290.000000 1626.9 1624.6  970.54  972.10 1624.7 1622.3  971.47  973.19    16.8   14.2  970.69  972.52   10.5    8.0  971.02  972.88 
737291.000000 1622.2    NaN  962.43     NaN 1619.5    NaN  963.50     NaN    12.4    NaN  962.61     NaN    5.2    NaN  963.52     NaN 
737292.000000 1627.4 1630.7  940.41  950.11 1627.3 1629.0  940.36  950.47    21.6   18.9  938.28  950.92   15.4   13.2  938.68  950.96 
737293.000000 1621.8    NaN  952.45     NaN 1620.1    NaN  952.94     NaN    13.0    NaN  951.70     NaN    6.5    NaN  952.19     NaN 
737295.000000 1623.1 1626.8  948.56  951.81 1621.7 1625.9  949.14  952.02    15.5   16.1  947.75  952.19    8.2   11.1  948.40  952.08 
737296.000000 1621.4 1621.4  954.23  961.45 1619.1 1619.8  955.08  962.00    11.9   12.1  953.70  960.94    6.8    5.3  953.51  961.56 
737297.000000 1629.8 1620.0  967.45  980.20 1627.9 1618.3  968.21  980.89    18.3   11.3  968.34  979.30   12.8    4.3  968.48  980.10 
737298.000000 1622.0 1625.2  992.79  991.37 1621.3 1623.8  993.10  991.86    14.6   13.0  991.26  992.37    7.7    6.6  992.06  992.84 
737299.000000 1610.3 1612.2  991.53  994.71 1609.8 1611.8  991.63  994.72     1.8   -2.3  990.68  997.27   -4.6   -9.6  991.19  998.01 
737300.000000 1611.6 1610.1  967.71  971.11 1610.8 1607.2  967.94  972.34     2.4    0.0  966.95  970.90   -5.6   -7.2  968.16  971.99 
737301.000000 1624.4 1616.9  956.29  974.80 1623.9 1615.4  956.46  975.53    12.5    4.2  957.29  976.01    7.1   -2.7  957.57  976.95 
737302.000000 1613.0 1612.2  978.84  985.71 1612.0 1611.2  979.30  986.06     2.6   -3.0  979.09  988.71   -4.2   -9.2  979.84  989.08 
737303.000000 1620.5 1609.2  976.92  996.57 1620.0 1606.7  977.10  997.57    11.9   -4.3  976.49  998.31    5.8  -10.3  977.07  998.78 
737304.000000 1634.7 1625.5  965.50  972.62 1633.2 1624.3  966.10  972.98    25.7   14.0  964.89  973.45   19.3    8.5  965.39  973.40 
737305.000000 1614.8 1617.6  975.75  971.25 1612.4 1616.8  976.73  971.55     4.7    7.5  975.86  971.08   -0.9    0.8  976.01  971.92 
737309.000000    NaN 1622.5     NaN  980.81    NaN 1621.8     NaN  980.83     NaN    8.9     NaN  982.65    NaN    3.4     NaN  982.85 
737310.000000 1623.7    NaN 1002.09     NaN 1623.8    NaN 1001.93     NaN    13.1    NaN 1002.87     NaN    6.6    NaN 1003.37     NaN 
737311.000000    NaN 1630.5     NaN  987.02    NaN 1629.1     NaN  987.55     NaN   18.3     NaN  988.36    NaN   12.7     NaN  988.51 
737313.000000 1610.0 1617.0  986.23  982.36 1609.3 1617.2  986.65  981.86     0.3    7.9  986.10  981.72   -5.8    2.4  986.73  981.85 
737314.000000 1631.2 1609.1  969.60  989.05 1629.8 1608.3  970.21  989.53    22.5    1.2  968.99  987.88   15.0   -5.7  970.15  988.80 
737319.000000 1621.3 1621.6  943.47  953.98 1619.6 1620.7  944.17  954.29    12.6   10.6  942.74  954.47    0.4   -1.0  943.50  955.09 
737320.000000 1624.6 1634.0  952.59  945.08 1622.7 1633.7  953.15  945.03    12.1   23.2  953.77  945.96    0.9   12.5  954.13  946.13 
737321.000000 1603.3 1624.7  972.02  951.35 1602.2 1623.0  972.54  951.93    -7.9   10.7  972.35  953.46  -19.2    0.1  972.83  953.61 
737324.000000 1636.3 1620.1  930.89  940.32 1634.6 1618.6  931.83  940.93    26.3   11.2  931.09  939.49   14.2   -1.0  932.05  940.50 
737325.000000    NaN 1633.6     NaN  932.86    NaN 1632.2     NaN  933.26     NaN   19.5     NaN  935.24    NaN    7.0     NaN  936.24 
737328.000000 1630.3    NaN  935.14     NaN 1629.7    NaN  935.19     NaN    19.6    NaN  935.72     NaN    8.2    NaN  936.21     NaN 
737336.000000 1624.5    NaN  955.71     NaN 1622.7    NaN  956.42     NaN    11.2    NaN  957.57     NaN   -0.8    NaN  958.24     NaN 
737349.000000 1650.2 1620.1  826.67  853.98 1648.3 1619.2  827.68  854.13    39.9    7.3  826.86  855.71   29.5   -4.2  826.81  856.25 
737350.000000    NaN 1635.6     NaN  876.35    NaN 1634.1     NaN  876.81     NaN   13.6     NaN  877.42    NaN   11.3     NaN  878.45 
737364.000000 1632.4    NaN  975.47     NaN 1631.0    NaN  976.10     NaN    14.6    NaN  974.49     NaN   13.4    NaN  974.97     NaN 
737366.000000 1604.4    NaN  933.10     NaN 1605.0    NaN  932.58     NaN   -15.9    NaN  933.19     NaN  -16.0    NaN  933.13     NaN 
737368.000000    NaN 1647.6     NaN  908.31    NaN 1646.8     NaN  908.40     NaN   30.3     NaN  906.63    NaN   27.9     NaN  907.70 
737369.000000 1624.0    NaN  916.13     NaN 1624.6    NaN  915.16     NaN     4.1    NaN  916.13     NaN    3.0    NaN  916.29     NaN 
737370.000000    NaN 1625.3     NaN  900.23    NaN 1625.3     NaN  899.83     NaN    2.3     NaN  901.32    NaN    3.6     NaN  900.67 
737371.000000    NaN 1618.5     NaN  885.77    NaN 1615.4     NaN  887.19     NaN   -3.1     NaN  886.62    NaN   -5.1     NaN  887.29 
737372.000000 1618.0 1624.8  871.05  864.45 1616.1 1622.1  871.81  865.59    -4.6    3.8  872.45  864.96   -5.6    3.4  872.73  864.94 
737373.000000 1648.0 1637.8  848.83  850.22 1646.3 1636.9  849.46  850.77    27.6   23.1  849.26  847.80   25.8   21.4  849.88  848.46 
737374.000000 1647.2 1616.8  835.12  860.41 1644.7 1615.2  836.00  860.82    29.8   -3.2  833.76  860.44   27.7   -3.6  834.70  860.35 
737375.000000 1635.6    NaN  861.40     NaN 1632.8    NaN  862.46     NaN    13.5    NaN  862.30     NaN   12.0    NaN  863.02     NaN 
737384.000000 1600.4    NaN  843.83     NaN 1599.5    NaN  844.22     NaN   -19.6    NaN  843.70     NaN  -20.8    NaN  844.20     NaN 
737389.000000    NaN 1645.5     NaN  807.91    NaN 1647.0     NaN  807.01     NaN   26.4     NaN  807.12    NaN   24.8     NaN  807.81 
737396.000000 1631.8 1641.7  830.16  825.12 1630.0 1641.5  830.67  825.07    11.3   18.9  830.30  826.49    9.3   19.1  830.98  826.27 
737397.000000 1599.7 1632.1  849.88  834.57 1600.4 1630.4  849.29  835.28   -20.0    9.9  849.72  835.76  -22.4    8.8  850.51  836.22 
737398.000000 1624.1    NaN  833.63     NaN 1623.1    NaN  833.99     NaN     3.3    NaN  834.02     NaN    2.7    NaN  834.23     NaN 
737399.000000 1653.1    NaN  836.15     NaN 1650.9    NaN  837.23     NaN    32.2    NaN  836.50     NaN   29.9    NaN  837.52     NaN 
737402.000000 1640.6 1603.1  827.39  839.73 1641.4 1601.0  827.01  840.61    11.4  -16.8  831.58  839.73    9.4  -17.7  832.61  839.94 
737404.000000 1647.5    NaN  803.98     NaN 1646.5    NaN  804.34     NaN    26.1    NaN  804.51     NaN   25.8    NaN  804.61     NaN 
737405.000000 1646.9 1647.0  842.85  849.53 1646.1 1646.0  843.24  849.91    29.4   28.0  841.82  848.71   28.5   27.0  842.33  849.24 
737406.000000 1622.0 1656.5  850.71  822.42 1620.9 1655.3  851.11  822.80     0.5   38.1  851.47  821.52   -0.4   37.6  851.75  821.53 
737407.000000 1589.7 1631.3  829.57  807.17 1587.9 1632.5  830.46  806.70   -26.0    5.9  827.52  809.89  -28.2    4.9  828.39  810.40 
737408.000000 1653.8    NaN  782.22     NaN 1651.6    NaN  783.19     NaN    34.8    NaN  781.97     NaN   33.2    NaN  782.67     NaN 
737410.000000    NaN 1647.1     NaN  791.81    NaN 1646.5     NaN  791.96     NaN   27.1     NaN  791.62    NaN   26.8     NaN  791.79 
737411.000000 1634.6 1620.9  809.53  819.31 1631.6 1619.0  810.66  819.92    17.4   -0.6  808.50  820.20   16.2   -1.7  808.67  820.59 
737412.000000    NaN 1639.0     NaN  871.57    NaN 1637.3     NaN  872.21     NaN   16.4     NaN  872.54    NaN   14.5     NaN  873.20 
737414.000000    NaN 1648.3     NaN  816.23    NaN 1647.8     NaN  816.35     NaN   31.8     NaN  814.70    NaN   30.4     NaN  815.14 
737415.000000    NaN 1636.1     NaN  792.95    NaN 1634.6     NaN  793.24     NaN   10.0     NaN  795.60    NaN    9.5     NaN  795.66 
737416.000000 1647.4 1631.7  763.59  771.89 1646.9 1630.6  763.67  772.39    26.5   14.0  764.09  770.91   25.4   14.1  764.54  770.72 
737419.000000 1621.2    NaN  823.28     NaN 1621.0    NaN  823.14     NaN    -0.6    NaN  823.97     NaN   -1.7    NaN  824.28     NaN 
737422.000000 1621.7    NaN  917.93     NaN 1620.4    NaN  918.51     NaN     3.5    NaN  916.99     NaN    3.1    NaN  917.09     NaN 
737427.000000 1636.3 1636.9  811.41  809.29 1633.8 1634.8  812.44  810.09    16.3   12.2  811.29  811.51   15.0   11.1  811.91  811.96 
737431.000000 1619.9    NaN  855.90     NaN 1617.4    NaN  856.75     NaN    -6.4    NaN  858.87     NaN   -8.3    NaN  859.52     NaN 
737435.000000    NaN 1613.9     NaN  868.65    NaN 1613.6     NaN  868.59     NaN    1.4     NaN  865.44    NaN    0.0     NaN  865.96 
737436.000000 1614.3    NaN  864.45     NaN 1612.5    NaN  865.25     NaN    -9.0    NaN  866.34     NaN   -9.7    NaN  866.48     NaN 
737438.000000    NaN 1612.3     NaN  898.47    NaN 1610.0     NaN  899.43     NaN  -10.0     NaN  899.68    NaN  -11.2     NaN  900.16 
737439.000000 1630.4    NaN  882.29     NaN 1629.1    NaN  882.82     NaN     9.3    NaN  883.02     NaN    8.2    NaN  883.40     NaN 
737440.000000 1625.3    NaN  829.88     NaN 1623.7    NaN  830.54     NaN     7.3    NaN  828.78     NaN    7.0    NaN  828.94     NaN 
737444.000000 1629.9 1632.3  811.60  804.86 1627.9 1630.8  812.44  805.37     7.5   13.4  812.72  804.20    6.2   13.1  813.18  803.99 
737450.000000 1625.3 1650.0  819.10  800.35 1622.5 1647.8  820.13  801.17     5.8   28.7  818.99  801.03    3.9   26.4  819.43  801.84 
737452.000000 1619.7 1632.7  863.74  848.78 1617.5 1631.7  864.47  849.03    -5.8    8.6  866.22  850.96   -7.8    6.4  866.96  851.67 
737456.000000 1647.0    NaN  823.66     NaN 1645.1    NaN  824.34     NaN    27.6    NaN  823.18     NaN   25.8    NaN  823.91     NaN 
737459.000000 1609.2    NaN  924.76     NaN 1606.1    NaN  925.82     NaN    -4.9    NaN  922.00     NaN   -7.4    NaN  922.90     NaN 
737460.000000 1632.5 1612.3  811.63  829.58 1629.6 1610.3  812.84  830.22    12.7  -10.8  811.36  831.13    9.8  -13.1  812.39  831.97 
737461.000000 1644.5 1607.2  812.65  832.05 1642.1 1604.3  813.38  833.30    23.7  -15.1  813.15  833.26   21.7  -19.4  813.72  835.21 
737462.000000 1623.6    NaN  824.14     NaN 1621.6    NaN  824.71     NaN     7.1    NaN  822.49     NaN    6.2    NaN  822.70     NaN 
737465.000000 1634.5    NaN  930.54     NaN 1632.2    NaN  931.49     NaN    12.5    NaN  931.46     NaN    9.8    NaN  932.50     NaN 
737466.000000 1601.3 1642.7  925.57  886.24 1598.1 1638.8  927.21  887.94   -18.5   25.2  925.90  885.04  -21.1   21.8  926.92  886.33 
737469.000000 1606.8 1618.2  864.27  849.52 1603.5 1615.1  865.47  850.86   -13.8   -3.0  864.48  850.17  -16.0   -5.3  865.24  851.04 
737476.000000 1638.8    NaN  956.51     NaN 1636.4    NaN  957.28     NaN    19.5    NaN  955.97     NaN   16.6    NaN  956.99     NaN 
737477.000000 1591.3    NaN  871.75     NaN 1587.6    NaN  873.27     NaN   -27.9    NaN  871.21     NaN  -29.4    NaN  871.73     NaN 
737478.000000    NaN 1610.0     NaN  842.06    NaN 1606.6     NaN  843.37     NaN  -13.2     NaN  843.82    NaN  -15.8     NaN  844.69 
737480.000000 1628.1    NaN  876.30     NaN 1624.8    NaN  877.50     NaN     8.6    NaN  875.90     NaN    6.0    NaN  876.88     NaN 
737481.000000 1639.0 1602.5  839.47  868.48 1636.1 1598.9  840.55  869.77    19.9  -18.6  838.75  868.75   17.1  -22.7  839.82  870.39 
737485.000000 1600.8 1624.6  836.20  827.62 1598.9 1621.6  836.84  828.52   -13.1    4.9  832.48  827.62  -15.8    1.2  833.42  829.06 
737488.000000 1612.5 1624.9  840.05  833.05 1609.3 1621.6  841.15  834.52    -4.9    1.4  838.26  835.45   -7.0   -1.8  838.97  836.65 
737489.000000 1620.5    NaN  825.59     NaN 1617.7    NaN  826.52     NaN    -1.6    NaN  826.84     NaN   -5.0    NaN  828.11     NaN 
737493.000000 1640.7 1635.1  845.43  840.87 1637.1 1633.2  847.06  841.38    19.1   18.8  846.18  838.92   15.8   15.8  847.42  839.90 
737494.000000 1640.3 1623.5  827.58  845.13 1638.1 1621.2  828.10  845.87    21.3    0.7  827.06  846.84   18.9   -2.7  827.72  848.01 
737495.000000 1634.3 1635.4  841.74  847.88 1632.0 1633.0  842.52  848.76    16.4   15.2  840.43  848.29   15.1   12.0  840.76  849.36 
737496.000000 1631.4 1633.2  859.97  863.56 1628.6 1630.6  861.01  864.49    11.6   14.7  859.47  862.49    9.2   12.0  860.26  863.47 
737497.000000    NaN 1628.2     NaN  902.18    NaN 1624.2     NaN  903.71     NaN    9.4     NaN  901.06    NaN    6.3     NaN  902.23 
737499.000000    NaN 1621.3     NaN  923.96    NaN 1618.0     NaN  925.38     NaN   -3.3     NaN  926.38    NaN   -6.8     NaN  927.87 
737500.000000 1589.1    NaN  942.91     NaN 1586.2    NaN  944.10     NaN   -36.4    NaN  945.65     NaN  -39.8    NaN  947.02     NaN 
737503.000000 1624.6 1622.2  974.03  982.71 1621.4 1620.1  975.38  983.74     6.0   -0.8  973.19  984.67    4.0   -3.5  974.07  985.71 
737527.000000 1595.5    NaN 1072.79     NaN 1592.9    NaN 1073.83     NaN   -22.6    NaN 1072.19     NaN  -26.2    NaN 1073.73     NaN 
737534.000000 1642.3    NaN 1003.98     NaN 1639.9    NaN 1004.60     NaN    23.2    NaN 1003.59     NaN   19.4    NaN 1005.03     NaN 
737536.000000    NaN 1604.5     NaN 1141.89    NaN 1601.2     NaN 1143.34     NaN  -18.2     NaN 1142.63    NaN  -20.2     NaN 1143.43 
737546.000000 1629.9 1634.4 1044.79 1082.70 1627.6 1633.1 1045.97 1083.24    12.9   13.0 1043.55 1083.58   10.2   11.2 1044.55 1084.28 
737570.000000 1608.6 1624.3 1070.99 1056.37 1607.3 1623.9 1071.34 1056.48    -6.7    7.3 1068.73 1054.77   -9.2    6.3 1070.01 1055.21 
737571.000000    NaN 1623.7     NaN 1024.01    NaN 1622.0     NaN 1024.77     NaN    4.3     NaN 1023.86    NaN    2.6     NaN 1024.45 
737574.000000 1630.9 1625.4 1027.49 1056.24 1628.8 1624.3 1028.44 1056.64    10.4    2.3 1027.97 1058.25    7.8    1.3 1029.16 1058.60 
737576.000000    NaN 1623.3     NaN 1080.85    NaN 1621.2     NaN 1081.85     NaN   -3.7     NaN 1084.60    NaN   -4.3     NaN 1084.85 
737577.000000    NaN 1627.7     NaN 1094.86    NaN 1626.2     NaN 1095.46     NaN    6.6     NaN 1095.36    NaN    5.7     NaN 1095.82 
737581.000000 1624.6    NaN 1027.37     NaN 1623.3    NaN 1027.81     NaN     8.2    NaN 1025.42     NaN    6.4    NaN 1026.03     NaN 
737582.000000    NaN 1622.5     NaN 1041.72    NaN 1621.9     NaN 1041.66     NaN    9.1     NaN 1038.22    NaN    8.9     NaN 1038.03 
737589.000000 1631.6    NaN 1052.16     NaN 1629.7    NaN 1052.91     NaN     7.7    NaN 1054.40     NaN    5.8    NaN 1055.23     NaN 
737590.000000 1615.3    NaN 1013.33     NaN 1613.8    NaN 1014.04     NaN    -2.3    NaN 1012.12     NaN   -3.7    NaN 1012.67     NaN 
737591.000000 1628.7 1607.1  961.74  979.23 1627.9 1604.9  961.93  980.01     9.7  -13.1  961.02  979.36    8.1  -13.4  961.58  979.32 
737592.000000 1613.7 1640.7  992.78  967.00 1612.6 1638.9  993.18  967.74    -4.9   21.1  992.09  966.63   -8.0   19.8  993.46  967.27 
737593.000000 1624.9    NaN  964.84     NaN 1623.6    NaN  965.74     NaN     5.6    NaN  964.89     NaN    3.9    NaN  965.58     NaN 
737594.000000 1637.6    NaN  936.70     NaN 1636.9    NaN  936.85     NaN    14.6    NaN  938.16     NaN   13.3    NaN  938.49     NaN 
737595.000000 1638.5 1624.1  943.90  957.50 1636.2 1622.5  944.96  958.31    16.9    1.6  944.69  959.04   15.7    0.5  945.01  959.33 
737596.000000 1636.4    NaN  948.52     NaN 1635.7    NaN  948.90     NaN    16.2    NaN  948.84     NaN   15.4    NaN  948.97     NaN 
737597.000000 1624.2 1616.0  978.84  995.00 1622.6 1615.0  979.35  995.49     4.5    1.9  978.66  992.09    2.3    0.8  979.74  992.67 
737598.000000 1632.2    NaN  982.73     NaN 1631.3    NaN  983.02     NaN    12.2    NaN  982.45     NaN   12.5    NaN  982.32     NaN 
737599.000000 1624.2 1614.7 1001.74 1029.05 1621.9 1613.2 1002.90 1029.48     4.6   -6.3 1001.66 1029.48    3.1   -9.8 1002.22 1031.02 
737600.000000 1626.1    NaN 1002.78     NaN 1624.3    NaN 1003.73     NaN     7.8    NaN 1001.71     NaN    7.9    NaN 1001.76     NaN 
737601.000000 1633.8    NaN  965.07     NaN 1633.4    NaN  965.14     NaN    16.2    NaN  963.61     NaN   15.5    NaN  963.90     NaN 
737602.000000    NaN 1632.1     NaN  993.53    NaN 1630.4     NaN  994.42     NaN    8.9     NaN  995.17    NaN    8.2     NaN  995.51 
737603.000000 1607.0 1642.6 1010.59  995.21 1606.0 1641.5 1011.11  995.73   -16.1   21.2 1012.36  995.95  -16.9   20.5 1012.46  996.34 
737604.000000 1614.0    NaN  996.68     NaN 1613.0    NaN  997.10     NaN    -5.3    NaN  996.32     NaN   -7.1    NaN  997.08     NaN 
737605.000000 1616.0 1638.5 1010.87  987.33 1615.2 1636.8 1011.30  988.06    -2.6   19.4 1010.32  986.99   -3.1   18.4 1010.40  987.28 
737606.000000 1638.2 1617.4  968.98  997.47 1637.5 1617.6  969.22  997.47    18.9   -2.0  968.66  997.01   17.1   -2.5  969.44  997.41 
